estimate,stderr,D
.1483008217494601,.0322598649118059,1331101
.4821393265969665,.0701314869681712,1350001
.7159332601819346,.0608432571681239,1521901
.4770538507470337,.0504154153590869,1643802
-.0354154651087297,.0325513583120739,1713701
.1518755017654874,.0549506423382956,1739001
.1787981265825515,.049934596722592,1802802
.0313364090917631,.0306938989605154,1803802
.3547348459540165,.0374378135656164,1804702
.3210306955771796,.0390161361829436,1804703
.5425562991138467,.0543972798468374,1806002
.5279019588791647,.0723055396922669,1806602
.1755010460600645,.0298101299810342,1807502
.5724881661356986,.0329920546490025,1808002
.0623820161541366,.0321199562309991,1810302
.6463476492911167,.0435749174229057,1810702
.4611676900865565,.0288819340245055,1811002
.0615215581938599,.0568623428870155,1811202
.2623490953605762,.0347205000086945,1811802
.4702093906096748,.0887141603561394,1811803
.2007893136679258,.0238519763297979,1812702
.2593861410281526,.0321934637039864,1813702
.2860300410318396,.0423813931181736,1815102
.3170755267602712,.0353204275941074,1816802
.2109790385559368,.0596915741174607,1817902
.4403832817750572,.0382006498114723,1818202
.0692754951780575,.0656074860248965,1820801
.2773446125817655,.0380834334552388,1820802
.3187904843562115,.0751962946676108,1820803
.3838815384701247,.0301896642382881,1821702
.2436224835605015,.0361685683887556,1822602
-.0381213201471205,.0247403144322824,1823502
.2822753703573417,.053730438569526,1823702
.4422577184696246,.0429362624254534,1824002
.3694194758484177,.0614230965711093,1825502
-.0466504785809361,.0432169233201586,1825902
.3316979159680382,.0509409059514266,1826802
.1784804806185476,.0336751360518026,1827202
.073425467239511,.0357406915255122,1832102
.2416630499712597,.0445151559336744,1832103
.2237252342357877,.0365212167466892,1835202
.564567463172768,.0310613273482424,1835402
.1971882887361838,.0183694330761028,1835602
.3672614277159822,.041601414712364,1836302
.2732224377649234,.024160719563568,1838702
.1943049773575341,.1218852547499626,1839601
-.1044585168345552,.0363047052239374,1839602
.119080891290303,.1341769997556149,1839603
.1655929731322871,.0838922203045992,1842502
.0538768112991925,.0764737779978917,1849301
.1179740935124581,.0264834668562465,1849302
.0899921711265197,.0264284567602996,1874101
.1343633474925036,.0531278636824696,1884201
