"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","attned_rate_black","attend_rate_hisp","attend_rate_white","attend_rate_asian","n_over_sub_j","n_80_enroll_j","n_full_enroll_j","iter"
0,0.157788432777253,0.625987724994838,0.0586564631390655,0.136310634838582,0.325486597141478,1.24415624274479,-0.931753799368892,-0.640413526956306,-0.238907662174771,-0.388864128297985,0.542889671070907,-0.0975238558853994,-0.0906738044087154,0.148233857766056,0.945945354846418,0.104570660315702,0.283759850470921,1.26699189995223,-0.878120078059084,-0.605834444362257,-0.218910151013681,-0.36062809908117,0.517491978977914,-0.0883424653843432,-0.0791215602576361,0.139788590756044,0.858236882673488,0.0714492706958174,0.0436824563175437,0.125767100733423,0.149472202674173,376,111,74,1
0,0.156929583221041,0.629224933476759,0.0583928851718144,0.134593779364663,0.325104808375614,1.24398391684614,-0.93814489738039,-0.641548419874755,-0.243731624396873,-0.395040935841752,0.543103961538638,-0.0984444583361169,-0.0937031178883717,0.150028506508501,0.933439679654303,0.103486104712939,0.28357383135036,1.26746136413418,-0.882540830211381,-0.611421577569304,-0.223385612588346,-0.364928901785692,0.517611928425688,-0.0938096491436159,-0.0846916935780567,0.13869391901029,0.871591032481264,0.0689055607431497,0.0435115334115435,0.122998054183505,0.154257565095004,376,118,75,2
0,0.156586043398557,0.630624326215649,0.0585913090348012,0.13559924619924,0.325987279271392,1.2444557100177,-0.92112414215078,-0.638295299423911,-0.23829840913813,-0.383904285756104,0.537219856394676,-0.101075443029235,-0.0935093998527836,0.144789009285347,0.94578435752011,0.103490142870102,0.283820866818787,1.27001396848702,-0.907553254926334,-0.621415598215801,-0.221073145806371,-0.37882502023632,0.528728234690014,-0.0926873635257866,-0.0840270310775481,0.137046114728823,0.855897882162333,0.0719322535982226,0.0433328412825433,0.124419997006436,0.158550316678396,376,110,77,3
0,0.157459700705737,0.629231868793259,0.0584906163282108,0.136698852825871,0.3263041341949,1.24164476606856,-0.919140771162888,-0.636080851239687,-0.244590520367455,-0.379537509112263,0.539603262050625,-0.0964775891890615,-0.0913059444068109,0.153284575960644,0.94571215143008,0.105130066504783,0.283938749464844,1.26678894998393,-0.8844251674537,-0.608147621382682,-0.221470166039041,-0.365482339759078,0.518942827694622,-0.0892047936880597,-0.0807047539290685,0.140765412109973,0.85604997721546,0.0720932478990244,0.0433444951170434,0.124307738362521,0.153553835327234,384,108,72,4
0,0.158114203298575,0.626196407499672,0.0585498473320875,0.135529663582684,0.325344875611493,1.24316331792302,-0.909954234749144,-0.63792112522777,-0.23651523030034,-0.371211740490208,0.538742494258937,-0.0991786309688328,-0.089849179582078,0.146666050718262,0.939376741988397,0.10475694818706,0.283163203521488,1.26920450865639,-0.877514662025297,-0.615280549641117,-0.218419464009735,-0.357190067964965,0.520324594060331,-0.0949559555807858,-0.0827626900312185,0.135656773978517,0.871403844432092,0.068841163022829,0.0438145331085438,0.124195479718605,0.154257565095004,378,113,74,5
0,0.156464619840609,0.627725620835857,0.0584225006737527,0.136069974126038,0.325358316087678,1.24323934260691,-0.920446844418594,-0.643938938393755,-0.244520534337366,-0.373093067136052,0.547353777282542,-0.0965851611112128,-0.0900137168289493,0.154506817508417,0.939162984234125,0.105234117653318,0.283923367634307,1.26675417770678,-0.895238468984247,-0.619855499845208,-0.223013978964242,-0.365718789741725,0.529519679242522,-0.0903358206026859,-0.0813730542494905,0.141640924714752,0.862850118704432,0.0717068615771002,0.0432434952180432,0.124981290226014,0.151864883884588,385,117,79,6
0,0.157539662560971,0.624551179622145,0.05832773106755,0.135013755509746,0.325653954296066,1.24324983500797,-0.907551314974309,-0.633135393580899,-0.24129333622948,-0.37477916861473,0.532772146359579,-0.10036324722132,-0.0934430421766534,0.147850294052827,0.930919361294921,0.1035121593675,0.283455147010431,1.26702480643459,-0.882415722640315,-0.602858369451559,-0.222422550497197,-0.372082627997777,0.510333094642538,-0.092525274809021,-0.0851360993296164,0.137286451167581,0.861785083946392,0.0704511060308465,0.0434183027355434,0.124457416554408,0.152216748768473,376,114,74,7
0,0.157427123653605,0.629343266173787,0.0587630789460435,0.135986252047095,0.325448013276029,1.24367753035453,-0.920221058986491,-0.638093470326291,-0.23932870090719,-0.378523857062322,0.541697201924169,-0.0963962684021222,-0.089163733664426,0.150164967242764,0.948777232630643,0.104191402471637,0.283438212402092,1.26196643880365,-0.884193716725084,-0.604421079165916,-0.214571860425056,-0.371034453065371,0.513159263659713,-0.0912618155062025,-0.0823010565336086,0.132270803891447,0.844422662003161,0.0693241459252343,0.0440709174675441,0.122249663224068,0.15411681914145,389,111,77,8
0,0.156905890819491,0.628130839357505,0.0585024625289862,0.134812084934458,0.326068608355513,1.2445581060456,-0.954245081383806,-0.649674892848229,-0.245706340344722,-0.400657005335013,0.553588076048793,-0.0960868167994364,-0.0920432904186188,0.153663049926103,0.937906930219859,0.103591669297345,0.284001934419305,1.26702449349242,-0.884636100282748,-0.614477149221687,-0.217460200774559,-0.36865093490755,0.515985165375198,-0.0984919838464886,-0.0874993911470358,0.129960809627523,0.865444429712881,0.0707086969121293,0.0436241871450436,0.124045801526718,0.153553835327234,383,106,75,9
0,0.156615658900495,0.628784297411266,0.0584610008262725,0.134372683116717,0.324251346165713,1.24344968648938,-0.912035213263865,-0.633152239760722,-0.241252775450153,-0.377941139645255,0.534094073618609,-0.0990581661421121,-0.0921308473710824,0.149121928079071,0.940057121035647,0.103641012525482,0.283369944711017,1.26531297718672,-0.876458209822392,-0.608482879589729,-0.217312088614692,-0.358435815904851,0.518022393917541,-0.0904604856721881,-0.0798613439518449,0.137450744662847,0.860259833030462,0.0687767653025083,0.0436863409290437,0.124008381978746,0.155594651653765,390,112,72,10
