"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","attned_rate_black","attend_rate_hisp","attend_rate_white","attend_rate_asian","n_over_sub_j","n_80_enroll_j","n_full_enroll_j","iter"
8,0.856868279132029,0.138312175328603,0.118515315656827,0.251459844773514,0.328218221160023,1.24476581207119,-0.978687495330469,-0.688057889666015,-0.247129881548526,-0.369321248342007,0.609366246988462,-0.0786916426775533,-0.071018782442991,0.176111099105535,0.952884159569047,0.212667701468101,0.287198294956394,1.26878577337739,-0.915183615603977,-0.647723569524004,-0.225264749484125,-0.344269010139755,0.570914605464223,-0.0768089640597811,-0.0654187076592489,0.159846041824876,0.873440318082653,0.110667482371124,0.0993916698390994,0.30309833857207,0.11148605520047,NA,687,671,1
8,0.858396439032047,0.137917591004909,0.118387968998493,0.251649527433542,0.328304458973074,1.24528684868534,-0.988426910340544,-0.693231129225091,-0.23311443816457,-0.372277119680021,0.616149790660523,-0.0770813385645679,-0.0649727362118382,0.168141701952732,0.961360739188709,0.21291329058865,0.286941330077818,1.27014026912022,-0.919613483848511,-0.649843713028045,-0.227704740457864,-0.351498657738761,0.56811482610975,-0.0817288869182951,-0.0716399383154985,0.156064802142365,0.872670398122655,0.106739221431561,0.0997762463775998,0.30268672354438,0.110975412556703,NA,683,676,2
8,0.856705393871368,0.138456007411607,0.118616008363418,0.251434197054342,0.327782400827373,1.24508039652477,-0.989351751163496,-0.693895221177528,-0.246932568271753,-0.375345907520677,0.614005843642819,-0.0798893775347091,-0.0725343020639254,0.174398266207827,0.944228760254571,0.212665051765163,0.286313998922342,1.26872716360008,-0.919582561021969,-0.650102241833617,-0.223514109267933,-0.343960944483323,0.575621616538647,-0.0744806252949702,-0.0630290144671089,0.160485094800825,0.886680031029696,0.1084135621599,0.0995004389610995,0.305755126478072,0.111183924969574,NA,690,679,3
8,0.856773509525826,0.13816155603718,0.118373161247523,0.250684606366922,0.329027749744471,1.24352827264646,-0.964918225395905,-0.682298049182262,-0.247258040313806,-0.362929784409023,0.601988440986882,-0.0803096081953804,-0.0722740399638579,0.174984000349948,0.957552232405186,0.211705094483583,0.287549737410174,1.26908758260094,-0.921186293333026,-0.649362314002063,-0.223104463496201,-0.347733215240342,0.573453078092684,-0.0759092359093791,-0.0644260004984294,0.158678462997772,0.870830543165362,0.106932414592523,0.0995159774070995,0.303285436311929,0.11147754448974,NA,688,680,4
8,0.856740932473694,0.138471004673543,0.118633777664581,0.251851941841193,0.327567679970141,1.24425737913631,-0.96683975996442,-0.679115890501077,-0.241436535729521,-0.365983051018258,0.600856708946161,-0.0782591815549154,-0.0699746580821419,0.171461877647379,0.936339760784383,0.212659376778912,0.286342427935907,1.2691637105831,-0.923377464371743,-0.654965858268473,-0.225978091196699,-0.343979048940017,0.579398415431726,-0.0755674428367478,-0.0644799239647365,0.161498167231962,0.873544234497606,0.108542357600541,0.0998073232695998,0.304782218230804,0.111303074919787,NA,694,682,5
8,0.857650128383201,0.138075588321622,0.118420546050625,0.251221646797912,0.328191715723815,1.2494873907112,-0.974493857248231,-0.684048243605172,-0.246987507048366,-0.367151786014459,0.607342071233771,-0.0767061723714009,-0.0694308169846821,0.177556690063684,0.954368078548483,0.212257033310349,0.286641324747678,1.26858091403337,-0.92244757260137,-0.64918741478557,-0.217718329191747,-0.346966573061164,0.575480999540206,-0.0737064152453644,-0.0609341774197226,0.156784151772024,0.872593905601606,0.106030846508034,0.0994110928965994,0.303023499476126,0.110766900143831,NA,688,678,6
8,0.857952206502972,0.138092558776929,0.118476815504308,0.25155047424239,0.327813851437518,1.24696972500145,-0.980060462213232,-0.686117630124303,-0.247844110813903,-0.37128816494643,0.608772297266801,-0.0773453328575018,-0.0704462125911502,0.177397898222753,0.958922300046475,0.212919960420476,0.286503140944863,1.2686977107811,-0.922724293874919,-0.639462804194599,-0.218887457839937,-0.355470114630901,0.567254179244018,-0.072208624950581,-0.0611208606121766,0.157766597227761,0.877899144532507,0.108735550761503,0.0994887851265995,0.303846729531507,0.110852007251126,NA,692,679,7
8,0.856492162257412,0.138172362761234,0.118343545745585,0.250556083236913,0.327885290900811,1.24274667461046,-0.964520065610294,-0.673190039906894,-0.237109602944951,-0.368211408352643,0.596308657257651,-0.0768813826492426,-0.0683113288574974,0.168798274087454,0.939089500805965,0.212237478420869,0.286534828003416,1.26662460835932,-0.922275271557887,-0.645818881384981,-0.215460660396995,-0.353136352458903,0.569138919098984,-0.0766799622859971,-0.0640305808357074,0.151430079561287,0.8550116327387,0.108188170138777,0.0995159774070995,0.302349947612633,0.111771164009906,NA,691,678,8
8,0.857516858624478,0.13811086168192,0.1184323922514,0.251515639181234,0.328447269093831,1.24550623773017,-0.984538941896782,-0.688630202495746,-0.243678744540076,-0.372013385219574,0.612525556677208,-0.0761046458185374,-0.0689979391865275,0.174680805353549,0.938665255141266,0.212670484535988,0.286833437292086,1.26681712509822,-0.924901923468764,-0.648484558196128,-0.227949434722817,-0.353135847502873,0.571766075965891,-0.076718482230237,-0.0665462097631833,0.161403224959634,0.883537286591667,0.104710693241459,0.0999899000101,0.302911240832211,0.111137116060562,NA,692,683,9
8,0.857499089323315,0.138269140441522,0.118565662010123,0.251519939282757,0.328111066725424,1.24378534698688,-0.974947012757167,-0.690518439546732,-0.243418347016824,-0.364004460969391,0.610942551787776,-0.079575887758956,-0.0698340088813642,0.17358433813546,0.953158607449888,0.212373666160482,0.286397857416972,1.26697716991149,-0.908563589888551,-0.639539582841393,-0.222369807959915,-0.348454608376481,0.56010898151207,-0.0794306013293226,-0.0690390261683708,0.153330781791544,0.861068463377248,0.107672988376211,0.0998772462765999,0.304744798682832,0.111494565911199,NA,695,685,10
8,0.857451704520214,0.138211157470089,0.11850939255644,0.250701960466871,0.327942253553086,1.24673873999612,-0.989130551836937,-0.69207581279559,-0.246644055058053,-0.37677784731026,0.612352704526677,-0.0797231082689128,-0.0722260671778423,0.174417987880211,0.954692019536815,0.211608840680045,0.286521267374944,1.2676860393612,-0.921378719904245,-0.641552400503842,-0.218532681302888,-0.354867892514805,0.56651082738944,-0.0750415731144017,-0.0639405511784149,0.154592130124473,0.859600599782616,0.10474289210162,0.1000170922906,0.303996407723395,0.11124349994468,NA,694,683,11
8,0.857199972753738,0.138434855912909,0.118666354716713,0.251033207334862,0.327742332732184,1.24623400241352,-0.995021621784969,-0.693699372922839,-0.249549508983995,-0.380113852965771,0.614907768819198,-0.0787916041036416,-0.0717927021607559,0.177756806823239,0.963953011438361,0.212432350382416,0.286659167164512,1.26675022767444,-0.917921935245549,-0.650084189646096,-0.225945417075718,-0.343207232885451,0.574714702360097,-0.0753694872859985,-0.0645708982177051,0.161374518858013,0.875932983578431,0.106513829410439,0.1001375152471,0.305568028738213,0.111979676422778,NA,698,682,12
8,0.857481320022152,0.138334173752668,0.118618969913612,0.250853712557211,0.327930606783368,1.24416195534173,-0.978236482648592,-0.684060700028028,-0.241238815802355,-0.373273627057043,0.60496285559155,-0.0790978444364785,-0.0716043055503119,0.169634510252043,0.930600989544784,0.212210534129857,0.285923948875148,1.26775197994922,-0.917194857671475,-0.643577783913647,-0.226655346243846,-0.347691733728474,0.569503123943,-0.0740746599706465,-0.064123936096557,0.162531410147289,0.877384766459424,0.106546028270599,0.0998228617155998,0.305530609190241,0.111656269415059,NA,694,682,13
