"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","attned_rate_black","attend_rate_hisp","attend_rate_white","attend_rate_asian","n_over_sub_j","n_80_enroll_j","n_full_enroll_j","iter"
9,0.988603954854129,0.12185265403085,0.12046401568437,0.275188927541849,NA,1.24432380707878,-0.997558918631135,-0.703852956351364,-0.247424744631326,-0.369699424121381,0.627859494509754,-0.0759934618416099,-0.0677506581524307,0.179674086478895,0.950500093982421,0.232516181781671,NA,1.26794484886327,-0.929646138081794,-0.659313264391958,-0.225024281022978,-0.344713244468767,0.584932893613028,-0.0743803707789301,-0.0625333725199086,0.16249090850307,0.871512059083805,0.104420903500016,0.101602013782602,0.327533303397695,0.114235014766083,NA,729,727,1
9,0.98898303327894,0.121838887707709,0.120496592736502,0.275081119450858,NA,1.24484839973907,-1.00850690646426,-0.70940638896124,-0.23423322191794,-0.373395871338707,0.635111035125549,-0.0742953538356906,-0.0619579141824759,0.172275307735464,0.958379564352292,0.232210674006521,NA,1.26924847500009,-0.934396327549311,-0.660927315034753,-0.228107602017655,-0.352665649637827,0.581730677911484,-0.0791966371232687,-0.0689883999859147,0.15911920203174,0.870458848250992,0.0982709212093892,0.102503243650602,0.327944918425385,0.113137133081984,NA,732,728,2
9,0.988873455921768,0.121804470746083,0.120449207933401,0.274904738737685,NA,1.24448540193119,-1.00940269251255,-0.709330311676654,-0.24807178970168,-0.377118796314747,0.632283896197805,-0.0770464154788483,-0.069554969409836,0.178516820291844,0.94201489925695,0.232041689748382,NA,1.26797605291472,-0.934636190206316,-0.660901262280554,-0.223920552115624,-0.345658031381702,0.588978158824614,-0.0719231034559402,-0.0603979428147778,0.163522609300847,0.884897878519276,0.0983997166500306,0.102254628514602,0.327346205657836,0.113375432982408,NA,731,730,3
9,0.989030418082041,0.121854011145147,0.120517323587859,0.274400175623357,NA,1.24286798148851,-0.985101100780633,-0.698982804662058,-0.247752448348397,-0.363675403089306,0.621425697691326,-0.0775571069707317,-0.0690221129131943,0.178730335435202,0.955278053327847,0.231516439688246,NA,1.26810804751673,-0.936238669014572,-0.661226797424747,-0.222908736398581,-0.348427775516707,0.587810893497865,-0.073415903926882,-0.0615207193365557,0.161388017062025,0.869042582139551,0.0993656824548411,0.102118667112102,0.328206855261188,0.114362675427025,NA,732,729,4
9,0.988769801664984,0.121865162683568,0.120496592736502,0.27578219977855,NA,1.24346534290221,-0.98658234803352,-0.69586591679054,-0.242207624284543,-0.366281430628804,0.620300917404716,-0.0755649993858246,-0.0668312918210376,0.175376332463505,0.93302788691878,0.232291348520365,NA,1.26827034829314,-0.937994348838695,-0.666764676066038,-0.226109655148833,-0.344384149718579,0.593610199120116,-0.0731544769459225,-0.0617379153779588,0.164371739770874,0.87092268888326,0.10200598898799,0.102180820896102,0.327944918425385,0.113766925675963,NA,731,730,5
9,0.989071879784755,0.121809977513018,0.120478823435339,0.275301064349085,NA,1.24901657986191,-0.994309456098866,-0.700649320563581,-0.247929537753036,-0.367558675152959,0.626750780945907,-0.0738985396176746,-0.0662572329020308,0.181672304851005,0.950994087062692,0.231908925241594,NA,1.26761813316897,-0.936891291267983,-0.660672486585526,-0.217986708027012,-0.347414381844755,0.589476909423229,-0.0711955771622968,-0.0581767808231258,0.159809927203886,0.869935143964141,0.0997198699166049,0.101939974983102,0.327720401137554,0.113281815164384,NA,731,730,6
9,0.98910741838708,0.121796618390756,0.120469938784757,0.274343606114078,NA,1.24655878895882,-0.998602256062507,-0.701684647383513,-0.247965019626715,-0.371615430663915,0.626986825398592,-0.0746978219849211,-0.0672291077819986,0.180735911844716,0.95629783674286,0.231940356689876,NA,1.2678036321241,-0.936823759131225,-0.650686307547951,-0.218503808006771,-0.355953148869279,0.580870610261946,-0.0698156972860045,-0.0582838720587759,0.160219935947995,0.875892353158803,0.102295778729433,0.101858398141602,0.327608142493639,0.114081821972953,NA,731,728,7
9,0.988663185858005,0.12183936279517,0.120458092583982,0.27463175445645,NA,1.24220645593286,-0.984769903179832,-0.689177032865402,-0.237717343044466,-0.369585411533701,0.615184491646131,-0.0739925412192712,-0.0650664660130916,0.172650877031374,0.936506394392951,0.232010399991942,NA,1.26578880121764,-0.937584842941104,-0.657044125021445,-0.215477386145096,-0.35461570803898,0.582969134902124,-0.074074990119321,-0.0612060886595039,0.154271297485593,0.852811218661451,0.0990114949930773,0.102250743903102,0.327458464301751,0.114379696848484,NA,730,730,8
9,0.989024494981653,0.121824796754054,0.12048770808592,0.274884548201573,NA,1.24322346151392,-0.993701497063003,-0.705804489398961,-0.244061797963605,-0.364728577881814,0.628972919181189,-0.0768315702177715,-0.0667311345587685,0.177330663404836,0.951250310290904,0.231641756325761,NA,1.26613051707716,-0.922637010700053,-0.650289309356417,-0.222322152209209,-0.349311234711435,0.573325775988618,-0.0769635333677994,-0.0662959647206373,0.156026187488572,0.859506540018688,0.100363847119812,0.102371166859602,0.32783265978147,0.114098843394412,NA,731,728,9
9,0.988926763825257,0.12188774624014,0.120538054439216,0.274496530871234,NA,1.24613857565128,-1.00864852574726,-0.708017168024906,-0.24701229424423,-0.377536702828386,0.631111822918878,-0.0769053451060275,-0.0689645818647545,0.178047712379475,0.951630349120535,0.231320958951667,NA,1.26674379831939,-0.936190085207344,-0.652923387299282,-0.218401162616266,-0.355773302617642,0.580416782589702,-0.0725066047095793,-0.0610988247121503,0.157302337904116,0.857066880837241,0.0972727565444183,0.102674166556603,0.328468792096991,0.113975438088835,NA,734,730,10
