"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","attned_rate_black","attend_rate_hisp","attend_rate_white","attend_rate_asian","n_over_sub_j","n_80_enroll_j","n_full_enroll_j","iter"
5,0.363719825505463,0.453458074812318,0.111745211913724,0.17648604327042,NA,1.24760202675825,-0.956087915411926,-0.673396680752297,-0.245488354151976,-0.372323260350719,0.583764655061207,-0.0896320256910899,-0.081179857829017,0.164308496322959,0.962112810576023,0.148893782118799,NA,1.27105555782325,-0.894151395936738,-0.620845745600631,-0.21326785172441,-0.353486484489441,0.540664911447297,-0.0801808341533346,-0.0669938962452601,0.14627395547915,0.886586378359325,0.122774253791416,0.0908377553160908,0.239073491992217,0.197396199859254,595,493,295,1
5,0.346684988790533,0.465078334557756,0.107637541794877,0.172340826755385,NA,1.24872171231898,-0.960256740956905,-0.673299794443802,-0.249583017059069,-0.378525648462684,0.581731092494221,-0.091568701949581,-0.0849753371794283,0.164607679879641,0.954614733592145,0.145000966144325,NA,1.26841266039858,-0.893586470334671,-0.626043807309023,-0.217106571727923,-0.353005024455835,0.540581445878836,-0.0854623614301874,-0.0730427966366084,0.144063775091315,0.881689977139192,0.112953601442509,0.0871240667220871,0.23551863493489,0.19612948627727,587,490,283,2
5,0.365339793461489,0.453555013334846,0.112364175904235,0.177617883235165,NA,1.24691250992314,-0.955836292565322,-0.677644508683885,-0.249718317288826,-0.366153122811665,0.589683169753657,-0.0879613389302275,-0.0795480443769604,0.170170272911866,0.956215276401923,0.149564332640729,NA,1.26805942629699,-0.89963154645545,-0.633750327434912,-0.228212037122858,-0.350327876267855,0.549303670187595,-0.0844466572473169,-0.0745963947834443,0.153615642339413,0.871436897662554,0.123353833274302,0.0917234467380917,0.237614129621314,0.201900070372977,592,483,281,3
5,0.345340445002532,0.464179130076839,0.106257459404551,0.173409593093561,NA,1.24639903992783,-0.953820576268615,-0.673098404335833,-0.238808226857083,-0.369952315776394,0.58386826049222,-0.0892301438436124,-0.0794985037470081,0.159309723110075,0.944991045780637,0.145655884331427,NA,1.27160210242442,-0.906286010996111,-0.631327327571322,-0.219844838795796,-0.356950776791688,0.549335234204424,-0.0819920933668981,-0.0712694570644463,0.14857538173135,0.871077542665653,0.114788936471649,0.0860596831710861,0.234134111659931,0.191133004926108,595,486,259,4
5,0.332392547555092,0.47290530667522,0.102798368778153,0.170513698155142,NA,1.2474218160767,-0.956966736169226,-0.673669867683111,-0.242249307401075,-0.374957771025684,0.582008965143542,-0.0916609025395696,-0.0820872486924478,0.160162058708627,0.956836200863466,0.142615181207745,NA,1.27179089382434,-0.893470476860639,-0.627891174982198,-0.218608562471643,-0.351830261234144,0.541640215626495,-0.0862509593557028,-0.0741904375716103,0.144418124900033,0.853716041905903,0.108059374698136,0.0825946097130826,0.235331537195031,0.188669950738916,596,490,260,5
5,0.3597158096434,0.454817144456703,0.110483591531151,0.176116368779296,NA,1.24849634654537,-0.971708415219383,-0.682631039804309,-0.244556790766778,-0.377755910854004,0.593952504365379,-0.0886785354389302,-0.0803577718079578,0.16419901895882,0.950891629918728,0.148323916820283,NA,1.27082830705155,-0.894983740872392,-0.627416308869254,-0.223659467377838,-0.349414232811468,0.545569508060924,-0.0818468008083299,-0.0711568158413394,0.152502651536499,0.87294487465352,0.121582895965483,0.0897772563765898,0.237688968717258,0.199577762139339,593,499,290,6
5,0.37493521608951,0.44932504482587,0.11537311090117,0.177615482126287,NA,1.24493774024161,-0.956873256418691,-0.668776716322782,-0.22821241546854,-0.376860825511739,0.580012430906952,-0.0887642854158303,-0.076645331580733,0.151567083887807,0.950226436389065,0.150374778691157,NA,1.27143419494819,-0.886500044177155,-0.627790512398623,-0.226185916275246,-0.34327164005197,0.543228404125185,-0.0845621082734383,-0.0747598520861382,0.151426064189108,0.854615033756852,0.126090736387932,0.0951846355845952,0.236940577757821,0.204363124560169,592,496,287,7
5,0.372071397052073,0.452886957352309,0.115062148130818,0.178706840646455,NA,1.24963157339102,-0.957316027032655,-0.673105869821348,-0.241846796869789,-0.370903410085341,0.586412616947314,-0.0866932528740338,-0.0773970603253543,0.164449736544435,0.953815408880751,0.150788633943172,NA,1.2678618544832,-0.885027645394978,-0.623149830592817,-0.224877904725788,-0.346770357258895,0.538257288136083,-0.0848925424567338,-0.0745380843132024,0.150339820412585,0.87288063969933,0.125865344366809,0.0944815209030945,0.237352192785511,0.202955665024631,590,489,292,8
5,0.365730718087076,0.453839488877912,0.112396752956367,0.175550248552381,NA,1.24611496209883,-0.954562147743975,-0.668820509194988,-0.251713334923689,-0.373567285956933,0.580994861787042,-0.0878256474079463,-0.0821585829924711,0.169554751931218,0.959238795546544,0.148178211864123,NA,1.26929839902637,-0.884568943326608,-0.623007330177232,-0.221123820506236,-0.347577274459753,0.536991668866855,-0.086015661310377,-0.0746222712279282,0.146501549278308,0.866510926774535,0.120777924461474,0.0926635227210927,0.234545726687622,0.1990851513019,582,492,284,9
5,0.332049007732608,0.474794862647164,0.103396601917308,0.171523150033449,NA,1.24603044004085,-0.960958533278771,-0.673811383108182,-0.242149992314853,-0.379078654476746,0.581879878802025,-0.0919315043061575,-0.0823541232065819,0.159795869108271,0.963775263744856,0.1429230948912,NA,1.27297200485177,-0.901004926111234,-0.636601667568976,-0.220820443002165,-0.352118932307728,0.548885993803506,-0.0877156737654695,-0.0753495483989109,0.145470894603254,0.865434567134033,0.107125607753486,0.0825557635980826,0.236229606346355,0.198451794510908,601,489,280,10
