"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","iter"
2,0.238750793037489,0.315298395636451,0.0746146911089168,0.185099719451665,0.374248486588215,1.25593078797567,-0.938003375420982,-0.6734431522128,-0.165941323199075,-0.333665760608218,0.604337614812764,-0.0691055374000361,-0.050279011380116,0.115662311818959,1.03597064409969,0.166632038388509,0.338671476462355,1.26923352573485,-0.926062685839666,-0.691926977227124,-0.159630823612941,-0.326272648665222,0.599790037174444,-0.0921369400526799,-0.0686940098502978,0.0909368137626429,0.917283802218227,1
2,0.239642811144979,0.311556988733628,0.0739468700658758,0.183336573490929,0.377547882486611,1.25077508708057,-0.960042183765188,-0.682533389029178,-0.16090687957449,-0.352621040151171,0.607421143614017,-0.0751122454151605,-0.0544256158705458,0.106481263703944,1.03682590536721,0.164992431869548,0.341925433375211,1.27014344605587,-0.925099545411978,-0.686754730986902,-0.157924080386567,-0.331858762138767,0.59324078327321,-0.093513947713692,-0.0685958099633421,0.0893282704232248,0.949009161228374,2
2,0.238335789960742,0.312545032423345,0.0737369834523486,0.186155329255835,0.37348243276182,1.24830838825035,-0.946572630608598,-0.678902125201899,-0.166130427783839,-0.336586983491981,0.609985647116617,-0.0689164780852822,-0.0504616224242963,0.115668805359543,1.02729019211752,0.166834521768214,0.33659816044636,1.27271138823037,-0.930044263914549,-0.707942780388562,-0.165470703788948,-0.315892436372814,0.614151827541734,-0.0937909528468276,-0.0693844745978018,0.0960862291911465,0.917754319194742,3
2,0.239437694681759,0.313756350234087,0.0745002075015384,0.18519591908688,0.377310959699619,1.2507668465106,-0.941147867283332,-0.670669394477246,-0.156387189402158,-0.343800412630552,0.59734745465278,-0.0733219398244661,-0.0524674504111517,0.103919738991006,1.02353462856166,0.166901948214518,0.33848792109578,1.26975206451417,-0.932219161070154,-0.684679036097548,-0.160497081963531,-0.337359183938986,0.594859977131168,-0.0898190589663798,-0.0683652585676044,0.0921318233959265,0.922825955128975,4
2,0.23936137227684,0.311345383526973,0.0737274431517337,0.186914876419646,0.380507175369603,1.25364791793366,-0.934493991387431,-0.657843663022666,-0.162027330373978,-0.350038234650707,0.584455756736724,-0.0733879062859415,-0.0551235051925067,0.106903825181472,1.03178040713589,0.167929821119565,0.339038744597097,1.27478807261527,-0.922755756317936,-0.688344491887651,-0.15757391455063,-0.32324974811945,0.599506008198487,-0.0888384836891641,-0.0645032499225111,0.0930706646281193,0.943779745304511,5
2,0.238726942285951,0.31333173480398,0.0741519865290955,0.184993533560696,0.392325305574089,1.25245312811405,-0.931383216313502,-0.660933813704962,-0.160525220888374,-0.346681097745205,0.584702118568297,-0.0762316951366646,-0.0556907437518534,0.104834477136521,1.03942893237027,0.165957544269379,0.345599123575061,1.27286545554002,-0.908346571926524,-0.679395179247588,-0.166892803745136,-0.322822746098163,0.585523825828361,-0.0938713534192277,-0.0731809438083862,0.09371185993675,0.925438490792963,6
2,0.239905169411888,0.312647883403257,0.0742950910383186,0.185250610198616,0.386208630838843,1.25100229809854,-0.946629994319531,-0.684567048725068,-0.166088685812188,-0.33692613335826,0.609703860961271,-0.0748631877637973,-0.0550548484120932,0.111033837400095,1.02039030714712,0.166433145639734,0.342184191977432,1.27370029916082,-0.919996446885204,-0.686580187935685,-0.153774934866835,-0.325411927004928,0.594584519880276,-0.0919956680554092,-0.0663772372264304,0.0873976976404046,0.931412608412756,7
2,0.239413843930222,0.3109782825264,0.0737035924001965,0.185621902563405,0.373150159429318,1.25108833513224,-0.937963097807071,-0.666593230356022,-0.159907207371397,-0.344021454933814,0.593941642873257,-0.0726515874827642,-0.0532260765740937,0.106681130797303,1.01271125390754,0.166808196777909,0.338896771000339,1.27420356927239,-0.925710835295452,-0.682156350551537,-0.166331208877812,-0.33436449403358,0.591346341261873,-0.0908100092896645,-0.0704545162840341,0.0958766925937777,0.945700341328258,8
2,0.240053044071419,0.311322629361736,0.0741472163787881,0.183933379862806,0.388760438115151,1.25230816110551,-0.948129777047532,-0.68234829820935,-0.160646814762559,-0.339830477904563,0.608299299142969,-0.0740489990663812,-0.0531938918073892,0.10745292295517,1.02145043802825,0.165415520807593,0.345734727763404,1.27210238362506,-0.933107091915883,-0.696837553411357,-0.165529899351166,-0.330344640415895,0.602762451499988,-0.0940751019113692,-0.0722333497948853,0.0932965495562804,0.930271385042445,9
2,0.238087742144755,0.311388042955602,0.0733601415780611,0.185108837777395,0.374429079366047,1.25327921058649,-0.951396768673907,-0.683677909827059,-0.160677440278996,-0.346325127545435,0.605071641128472,-0.0786062686985874,-0.056947132344228,0.103730307934768,1.03590330849811,0.165784054543124,0.33463365499102,1.27180506042495,-0.929710312079114,-0.687085441152106,-0.166187116972176,-0.330556482734525,0.599153829344589,-0.0879316118075173,-0.0665257639152098,0.0996613530569663,0.942083385153002,10
