"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","attned_rate_black","attend_rate_hisp","attend_rate_white","attend_rate_asian","n_over_sub_j","n_80_enroll_j","n_full_enroll_j","iter"
4,0.847945128398009,0.139366019600584,0.118174737384537,0.250310113661477,0.325486597141478,1.2471115700534,-0.975897020486653,-0.690214574836037,-0.241176701195791,-0.366478716263066,0.609418304223587,-0.0807962706124501,-0.0704548085001896,0.170721892695601,0.953698045311214,0.211705629875248,0.283759850470921,1.26705870634784,-0.919647226920454,-0.642956067021781,-0.220924505352358,-0.354193170595364,0.56545405632509,-0.0775020106966913,-0.0663785953177151,0.154545910034642,0.869913442208527,0.108993141642786,0.0996791310900997,0.300404131118096,0.111434990936093,NA,684,671,1
4,0.849242287382908,0.138989245211957,0.118035544525426,0.249874766519544,0.325104808375614,1.24395551620615,-0.977659642389418,-0.68179591465903,-0.240371124931016,-0.373146097185733,0.604513545203686,-0.077282369455344,-0.0691313877668829,0.171239737164133,0.942699785509673,0.211508498667872,0.28357383135036,1.26731732552293,-0.918492653896489,-0.643271395384942,-0.2256924498305,-0.349042924003443,0.569449729893046,-0.073821665491896,-0.0639059190777947,0.161786530752705,0.873746186084161,0.107447596355089,0.0995975542485996,0.299730579254603,0.111154137482021,NA,684,673,2
4,0.848223514116229,0.139480887672304,0.118310968693453,0.249825347558618,0.325987279271392,1.2460763560072,-0.989452562492439,-0.684697247756197,-0.244973019343194,-0.380372207983148,0.609080354509291,-0.0756168932469067,-0.0698220702898947,0.1751509490533,0.951395030319292,0.211034255305371,0.283820866818787,1.26719113821338,-0.912441277229761,-0.642910486259502,-0.219985252559475,-0.344766745757267,0.567674531472494,-0.0752359547870077,-0.0631970663568115,0.156788186202663,0.87278176645861,0.109733715426474,0.099022631746599,0.303135758120042,0.111273287432233,NA,689,677,3
4,0.847906628245489,0.139288520982868,0.118103660179885,0.249566686718578,0.3263041341949,1.24560664014308,-0.989289491530991,-0.69873867243084,-0.243659984410595,-0.37087365619739,0.618415835333601,-0.0803228370972382,-0.0705517714663491,0.173108212944246,0.97103530353227,0.211282035914161,0.283938749464844,1.26682641023974,-0.916075706380297,-0.64179046611841,-0.225835472618965,-0.352396237045163,0.563679469335134,-0.0781109967832765,-0.0681808276856335,0.157654644933331,0.870860373039927,0.107930579257494,0.0994305159540994,0.300553809309984,0.110762644788466,NA,689,678,4
4,0.848060628855568,0.139504185335089,0.118308007143259,0.250047461876774,0.325344875611493,1.24494252283016,-0.977560109471739,-0.677489058218739,-0.246854599617024,-0.375821842952509,0.60173826651923,-0.0757507916995091,-0.0704022288989705,0.176452370718054,0.948469010204685,0.211181596764817,0.283163203521488,1.26733939554885,-0.911857562705936,-0.639286776136456,-0.218146371335949,-0.348058330022008,0.563799232683929,-0.0754875434525278,-0.0636859443139147,0.154460427022034,0.869545606599133,0.105547863605628,0.0999160923915999,0.301900913036971,0.11094562506915,NA,692,672,5
4,0.848866170508291,0.139295046907326,0.118242853038995,0.249854207020949,0.325358316087678,1.2455298647156,-0.96339722372449,-0.680663928860122,-0.237612728047941,-0.361726070711457,0.601671153013033,-0.078992775847089,-0.0681035276152881,0.169509200432653,0.957171375681767,0.211174179296912,0.283923367634307,1.26809935012591,-0.93007910592804,-0.652714801716695,-0.22195820540275,-0.354174882216595,0.575904223711445,-0.0768105780052502,-0.0653066664380107,0.156651538964739,0.87039618090942,0.107705187236372,0.0996014388600996,0.301601556653196,0.111026476821079,NA,684,670,6
4,0.849322249238141,0.139119124913262,0.118156968083374,0.250388154291488,0.325653954296066,1.24440916030893,-0.974945222079492,-0.682256268926696,-0.237346072096405,-0.368246807397863,0.606698414681629,-0.0755578542450669,-0.0658699416389977,0.171476130457408,0.960704567606049,0.211743880651994,0.283455147010431,1.26796132396312,-0.900579574748497,-0.639187209529545,-0.229702778617694,-0.339992247382903,0.560587327365594,-0.0785998821639514,-0.0684396493401793,0.161263129277514,0.875083901780995,0.109669317706153,0.0993100929975993,0.30107768298159,0.110788176920655,NA,690,672,7
4,0.847874051193357,0.139178606607194,0.118005929023488,0.249684941080365,0.325448013276029,1.24798180144767,-0.984852756692759,-0.68958311466856,-0.244662264639374,-0.373418569155478,0.611434187537282,-0.0781489271312784,-0.070385743435958,0.174276521203416,0.947327583641664,0.211535066318445,0.283438212402092,1.26921665212333,-0.917006804130362,-0.652635006866924,-0.216513235794715,-0.346139307873455,0.570867496256907,-0.081767510610017,-0.0666419299442322,0.149871305850483,0.873281397173608,0.106159641948675,0.0995936696370996,0.298458314623559,0.111069030374727,NA,685,675,8
4,0.848661823544916,0.139150614182021,0.118091813979109,0.250350556523807,0.326068608355513,1.24701100929926,-0.972595171721734,-0.689597212208844,-0.24196180191599,-0.360410770949682,0.612184400772053,-0.0774128114367906,-0.0672821097012246,0.174679692214765,0.955015981788267,0.211472416250744,0.284001934419305,1.27081295520855,-0.934770269250928,-0.653181806445812,-0.22075441476452,-0.357352270374479,0.577417998876449,-0.0757638075693632,-0.0648025982872591,0.155951816477261,0.867023023139483,0.107962778117655,0.0996208619175996,0.300591228857955,0.110715835879454,NA,687,676,9
4,0.848584823239877,0.139250490343205,0.118165852733955,0.250191230721606,0.324540809586443,1.24374746283038,-0.97976261724655,-0.686126510753015,-0.235828535719041,-0.373251074541265,0.606511542705285,-0.0796149680477298,-0.0692381930094206,0.16659034270962,0.946428504523711,0.211421695157834,0.282572536690886,1.26694922974872,-0.909799528413202,-0.644520106860459,-0.220501426782214,-0.340958655606487,0.568840872806715,-0.0756792340537444,-0.0630802959806189,0.157421130801595,0.871256099073892,0.105805454486911,0.0995082081840995,0.300516389762012,0.110698814457995,NA,689,671,10
