"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","iter"
2,0.238750793037489,0.315298395636451,0.0480258732952675,0.150050987641419,0.374248486588215,1.25005808726112,-0.9447026884285,-0.676839819002913,-0.163771662217791,-0.34788426674601,0.59681842168249,-0.0800213973204225,-0.0593743387839045,0.104397323433886,1.0398297424117,0.13264725812635,0.338671476462355,1.27344740780717,-0.93349241430258,-0.691769386943602,-0.161857098684084,-0.33844326594782,0.59504914835476,-0.0967202385888421,-0.074627221405174,0.0872298772789103,0.922166346198909,1
2,0.239642811144979,0.311556988733628,0.0474439149577603,0.148237003845946,0.377547882486611,1.24791728296294,-0.914678027000658,-0.646273389222294,-0.163548233248281,-0.348262430396231,0.566415596604426,-0.0798577926178675,-0.0621834127506778,0.101364820497603,1.02890240337529,0.130807075400751,0.341925433375211,1.26884148819818,-0.905418296164896,-0.676847181562066,-0.15467775834971,-0.325183871589691,0.580234424575205,-0.0966127569868615,-0.0712266656170648,0.0834510927326447,0.925005231374378,2
2,0.238335789960742,0.312545032423345,0.0472626492460777,0.148200822027868,0.37348243276182,1.24963390069418,-0.935108675112967,-0.661375787995058,-0.159574025387134,-0.354534230634401,0.580574444478566,-0.0808013435164921,-0.0609735625903639,0.0986004627967706,1.02350175094139,0.130033063033181,0.33659816044636,1.2696364379611,-0.923503813497574,-0.676317981012638,-0.157207450012187,-0.337041493945949,0.586462319551626,-0.0898556614610121,-0.067128906953732,0.0900785430584547,0.94503125196929,3
2,0.239437694681759,0.313756350234087,0.0471052342859324,0.148258865950606,0.377310959699619,1.24973002358991,-0.949795223658964,-0.659975634498325,-0.151445231635489,-0.363617947274499,0.586177276384465,-0.0737983581138602,-0.0532719121259016,0.0981733195095872,1.01452826930901,0.130909491506101,0.33848792109578,1.26954699861759,-0.914125284919966,-0.672447810191542,-0.14838566978669,-0.337074524660558,0.577050760259408,-0.0953970499321339,-0.0693876196265552,0.0789980501601349,0.934488466224555,4
2,0.23936137227684,0.311345383526973,0.0466520700067259,0.149673007486021,0.380507175369603,1.2515781883266,-0.939321069349669,-0.645854122177014,-0.162731918513114,-0.369976784235896,0.569344285113772,-0.076509837063242,-0.060708778252864,0.10202314026025,1.02805284893188,0.131329461784064,0.339038744597097,1.27038765875091,-0.926322900171571,-0.673647029150817,-0.156611626162565,-0.343501156438307,0.582821743733264,-0.0908252854175528,-0.0688764142663433,0.0877352118962216,0.941275009544577,5
2,0.238726942285951,0.31333173480398,0.0472578790957703,0.148339969455026,0.392325305574089,1.24981055933957,-0.936902726717696,-0.662442910539724,-0.160668823069019,-0.357375221453597,0.579527505264099,-0.082915405275625,-0.0636168960185669,0.0970519270504524,1.01567074647079,0.130652859580728,0.345599123575061,1.26913784107746,-0.898143089363014,-0.659529445697614,-0.154256836292087,-0.332828180323545,0.565314909039469,-0.0942145366581448,-0.0712345264296375,0.0830223098624494,0.932383606755657,6
2,0.239905169411888,0.312647883403257,0.0476013299179057,0.149231557908256,0.386208630838843,1.24720105020764,-0.924560059450395,-0.646181204857188,-0.155187356065641,-0.356632523444355,0.567927536006039,-0.0782536688511489,-0.0584412550363309,0.0967461010293099,1.03234863053059,0.131595357873786,0.342184191977432,1.26996142331925,-0.913323432781009,-0.67635561667663,-0.152860426654429,-0.331326661327448,0.581996771453561,-0.0943588452230689,-0.0695292580403131,0.0833311686141158,0.919483796981724,7
2,0.239413843930222,0.3109782825264,0.0469859805282464,0.149602716008545,0.373150159429318,1.25030399064832,-0.944068292717254,-0.656740262302382,-0.160247429301598,-0.368336736522086,0.575731556195168,-0.0810087061072141,-0.0632817243417823,0.0969657049598161,1.04323196307362,0.131734050727271,0.338896771000339,1.26898476851274,-0.926061565275132,-0.680250076874004,-0.167086249513284,-0.341495022970772,0.58456654230436,-0.0956835345696435,-0.0758333709377591,0.0912528785755247,0.934901798471928,8
2,0.240053044071419,0.311322629361736,0.0472244880436182,0.147217144264064,0.388760438115151,1.2525163272578,-0.931638758038847,-0.654932296866879,-0.163124362870897,-0.356673478423865,0.574965279614983,-0.0799670172518964,-0.061514517243978,0.101609845626919,1.03180153875944,0.129972998226564,0.345734727763404,1.27432111405235,-0.922157213061036,-0.673343777428906,-0.158404258953688,-0.346239938800985,0.575917274260051,-0.0974265031688548,-0.0750251916912676,0.0833790672624207,0.939788615795562,9
2,0.238087742144755,0.311388042955602,0.0470956939853175,0.149513686559798,0.374429079366047,1.25235139506003,-0.936315496684408,-0.656741268083026,-0.165461596847319,-0.358558062291017,0.577757434393391,-0.0789838336896354,-0.0616061749602702,0.103855421887049,1.05399759491734,0.130895364323396,0.33463365499102,1.26778449773796,-0.91835757010817,-0.671051854581404,-0.15123360707707,-0.342309838931467,0.576047731176703,-0.0950041234047016,-0.0709791646133721,0.0802544424636983,0.920780259915112,10
2,0.239242118519155,0.314391673645173,0.0474057537553008,0.149773370030526,0.37825505313676,1.2488841347788,-0.897550716477604,-0.627392873261636,-0.166422347496581,-0.347220808195451,0.550329908282153,-0.0770629649794837,-0.0609549295793787,0.105467417917202,1.03189328988177,0.132109616870224,0.33533786827583,1.27377868870846,-0.914473697916214,-0.660842311455402,-0.15841466648515,-0.346720220873955,0.567753477042259,-0.0930888344131435,-0.0723907497877304,0.0860239166974194,0.936558908437678,11
2,0.239146715513006,0.313479873937847,0.0475727090160611,0.149146654009504,0.380270651906539,1.24787276596221,-0.928884045663235,-0.652052713702256,-0.158818750264678,-0.353620592823615,0.57526345283962,-0.0767892608626359,-0.0584607745031625,0.100357975761516,1.01785854467545,0.131200924030394,0.339933022989474,1.27123800800956,-0.919314803812361,-0.683678131977951,-0.160704088396307,-0.333107486187466,0.586207317624895,-0.0974708143530563,-0.0737188651711135,0.0869852232251934,0.937012989906068,12
