estimate,stderr,D
.1741430073691115,.0436539156963677,1331101
.2263968709463287,.0541087345057289,1350001
.113096479552121,.0336951406452508,1713701
.2018682345907205,.0719769223904646,1739001
.3301941008293748,.045526235903875,1802802
.2395411847994255,.0314608536703581,1803802
.2994417026675419,.0462579158271093,1804702
.3570323217204636,.0464353797260697,1804703
.4029280629786392,.0399383882054749,1806002
.2393887124217192,.0333620108675524,1807502
.3836443942137935,.0422612029663941,1808002
.2096334707465461,.0330520114145958,1810302
.5273641555240999,.0538935236078415,1810702
.3798555875204485,.0427162965906019,1811002
.3742659485438245,.0463150138000133,1811202
.2126231875456475,.0433923770847482,1811802
.4119789347260807,.0824879771203885,1811803
.2901689992737748,.0281540795034461,1812702
.1082956117352169,.0284490480740166,1813702
.3460911802578207,.0463012576555537,1815102
.2268037643903968,.0474056307519992,1816802
.2839293336357449,.0438978482013709,1817902
.3660469971940917,.0365866427958346,1818202
.3291875107803616,.0351164576572915,1820802
.3582892549192867,.034846104305569,1821702
.3346524191964141,.0397158747467732,1822602
.1501711620398593,.0414524704350907,1823502
.1822650332851722,.0495947795587188,1823702
.1798261376518893,.0513751747057859,1825502
.0879605765008667,.0308701305317751,1827202
.1937367088089546,.0401562175876616,1832102
.2490093368874503,.0495653175627635,1832103
.1709984622053256,.0477138868622771,1835202
.3939782695415464,.0309315411763678,1835402
.1152086708027139,.0258888486601276,1835602
.2637788620304649,.0344574917325102,1836302
.1853486465472294,.0383313398976631,1838702
.2100734352888181,.0338448912012109,1849302
.1460469318580402,.0252367006242579,1874101
.0021171520351906,.0619980299171423,1884201
