"preference_model","app_rate","offer_rate","attend_rate","tot_math","amte_math","sd_Y_math","bw_gap_math","hw_gap_math","pov_gap_math","Y_black_math","Y_white_math","Y_hisp_math","Y_pov_math","Y_nonpov_math","Y_asian_math","tot_ela","amte_ela","sd_Y_ela","bw_gap_ela","hw_gap_ela","pov_gap_ela","Y_black_ela","Y_white_ela","Y_hisp_ela","Y_pov_ela","Y_nonpov_ela","Y_asian_ela","iter"
4,0.967314930093447,0.0877826269201371,0.0849134456226716,0.238046435307556,0.387628589917018,1.2538311093638,-0.973269346969778,-0.685266091386403,-0.166731253996817,-0.355085616866595,0.618183730103182,-0.0670823612832207,-0.0501663053563675,0.11656494864045,1.03270712895639,0.215915203138521,0.346032727760473,1.26838304822567,-0.927098534473477,-0.696898882268754,-0.160844488516228,-0.315382093090123,0.611716441383354,-0.0851824408854003,-0.0623588182131592,0.0984856703030691,0.912197814282091,1
4,0.967491425654822,0.0878060565421897,0.0849516068251311,0.237966915584504,0.391374945480048,1.25109910213899,-0.969481341520685,-0.692876257785601,-0.158667127409243,-0.345919991829635,0.62356134969105,-0.0693149080945509,-0.0483749899616052,0.110292137447637,1.02496235466572,0.215795636822705,0.349934733312198,1.27415698562324,-0.937165140115655,-0.692512740047312,-0.166362199548929,-0.330597361478678,0.606567778636977,-0.0859449614103351,-0.0648021307423894,0.10156006880654,0.937830430378655,2
4,0.96691900761793,0.0877297707965388,0.0848275829171377,0.236987901633133,0.391315687508573,1.25192038678337,-0.961503962049723,-0.684198911908036,-0.174999114543737,-0.34605120154649,0.615452760503234,-0.068746151404802,-0.0538938011660979,0.121105313377639,1.02356531774894,0.215182700016374,0.34736425216267,1.27113805659452,-0.947556169637004,-0.705882547589754,-0.161688265041256,-0.327202114565641,0.620354055071363,-0.0855284925183912,-0.062297047772818,0.0993912172684377,0.938541889068597,3
4,0.966861765814241,0.0879569786373279,0.0850422396809724,0.237693216857719,0.385987163075467,1.25147889368515,-0.953263608465835,-0.677468335413705,-0.160777615344324,-0.345357245522738,0.607906362943097,-0.0695619724706088,-0.0499314286488596,0.110846186695464,1.02076874711616,0.215252676196047,0.345352156990737,1.27168244105164,-0.9289966171698,-0.681353742611651,-0.164956011580535,-0.331244610668097,0.597752006501703,-0.0836017361099478,-0.0624171054488809,0.102538906131654,0.957179859953491,4
4,0.967429413700826,0.0877180006804432,0.0848609739692898,0.237970610340775,0.393900175719545,1.25038398708375,-0.967982443683761,-0.691890511028144,-0.162220398672916,-0.348014726837373,0.619967716846387,-0.0719227941817569,-0.0511118625505343,0.111108536122381,1.02658415054249,0.215585013548047,0.353275409040479,1.27101486769873,-0.949317663457923,-0.70073975762452,-0.15285889263004,-0.334007090797487,0.615310572660436,-0.085429184964084,-0.060811600717019,0.0920472919130212,0.933185784634903,5
4,0.967648840614968,0.087451628010155,0.084622466453918,0.237643888788077,0.395626330568387,1.25100488423959,-0.946245155690018,-0.680447767872432,-0.164013796131172,-0.339227745026969,0.607017410663049,-0.0734303572093836,-0.053431878184903,0.110581917946269,1.03559732983765,0.215384389760654,0.351410323249033,1.27102638537422,-0.943686670594623,-0.701502267097054,-0.163370514896872,-0.328402594780538,0.615284075814085,-0.0862181912829688,-0.0638275176638999,0.0995429972329725,0.9285123278973,6
4,0.967486655504515,0.087712810803615,0.0848609739692898,0.237411886960532,0.403738445650733,1.25373757306875,-0.966065106127723,-0.696247711829519,-0.161273255060703,-0.338225982874516,0.627839123253208,-0.0684085885763109,-0.0463321082862557,0.114941146774447,1.02711171542116,0.215371256677053,0.357087487480907,1.27340472449604,-0.961544132553569,-0.710246603393588,-0.161987016592778,-0.342610187554034,0.618933944999535,-0.0913126583940533,-0.068612503223789,0.093374513368989,0.924906483867033,7
4,0.967400792798981,0.0877994901456093,0.0849372963742088,0.237964295391626,0.388889112104494,1.2509635082488,-0.965254756071975,-0.692020280783293,-0.166608527598135,-0.34223891011072,0.623015845961255,-0.0690044348220382,-0.0510759029573763,0.115532624640759,1.01561721009785,0.21554158161302,0.347581425757183,1.26857730721702,-0.929908614604878,-0.689107328122006,-0.158590548067533,-0.325832186385869,0.604076428219009,-0.085030899902997,-0.0624945501155301,0.0960959979520031,0.930740643841205,8
4,0.967691771967735,0.0875069011751715,0.0846797082576072,0.237217716532027,0.39340452272805,1.25050006685915,-0.957546667232847,-0.691634947797359,-0.172353806529294,-0.337784335144433,0.619762332088414,-0.0718726157089441,-0.0535250636866027,0.118828742842691,1.05534802944639,0.215344538927193,0.352864173604515,1.27123221096951,-0.951767278445229,-0.716633803597288,-0.1645243754255,-0.326670862129078,0.625096416316151,-0.0915373872811365,-0.065983732944224,0.0985406424812758,0.94592571555587,9
4,0.967300619642525,0.0876803661074454,0.0848132724662154,0.238711619578488,0.390751449169544,1.25696165099993,-0.984085268850494,-0.697090850695255,-0.171136502174804,-0.353364874743758,0.630720394106736,-0.0663704565885192,-0.0495747657579189,0.121561736416885,1.03752052878137,0.215822203442872,0.34867919174199,1.26707271003421,-0.938377161410335,-0.701558246934103,-0.161249497176901,-0.320748620022743,0.617628541387591,-0.0839297055465117,-0.0608198829459281,0.100429614230973,0.908891365978861,10
4,0.967052571826538,0.087683125339121,0.0847941918649857,0.237202439029367,0.389736675768207,1.25138348074222,-0.941902988356462,-0.672814903871832,-0.155954192419225,-0.336637435653663,0.6052655527028,-0.0675493511690324,-0.0456545288942131,0.110299663525012,1.03678738187102,0.214450580207524,0.35033763149152,1.27422467722378,-0.953487940150846,-0.709386991683018,-0.158576658571812,-0.333515459727847,0.619972480422999,-0.0894145112600187,-0.0652831689851785,0.0932934895866334,0.930396916482294,11
