estimate,stderr,D
.2240368603806614,.0472176169949721,1331101
.4820812413011532,.071024107110308,1350001
-.0003843113680115,.0415388928595155,1713701
.1901832129746225,.0702723624085076,1739001
.0882154612658218,.0541655510030853,1802802
.0313262582398184,.0369618680005094,1803802
.4427987626190699,.0502149969858034,1804702
.4363499540393816,.0496103738358723,1804703
.3212181673161727,.0582204210167648,1806002
.1753113751633128,.0449780205516851,1807502
.6072679223412353,.0495761241171685,1808002
.0812372593822578,.0431376495382773,1810302
.8041538717455097,.0674754002503989,1810702
.4340437146322571,.0385399036367448,1811002
.1113256450662415,.0663000681157383,1811202
.2164201576656065,.0493907454050373,1811802
.3152689513682406,.0858348325133418,1811803
.1994390285184457,.0367026329963762,1812702
.2213731576586296,.0351265982101284,1813702
.1275742255405101,.0477586035203246,1815102
.3621884493543093,.0427112727151626,1816802
.2656844147356826,.0646285563639105,1817902
.5406496442448089,.0437781647431848,1818202
.2706768844029881,.0475021165162968,1820802
.2737851310855259,.0444799548411669,1821702
.357003403748715,.0395218527160234,1822602
-.0110277060978886,.0371587331054615,1823502
.1296746042993168,.0477646114280399,1823702
.2482076275198007,.0647282242070336,1825502
.0784868305242923,.0464684827384588,1827202
.0881648570893761,.0449401661686156,1832102
.2882184879338855,.058638417206297,1832103
.1420969618209729,.0506703338558263,1835202
.6284312445864731,.0418535280958095,1835402
.0736388571515357,.0245207831120092,1835602
.3708327278727951,.0616264666264585,1836302
.2494613348190686,.0371240753985436,1838702
.1270399001424842,.0358983210426104,1849302
.0380009122910927,.0354703357173746,1874101
.1783361665235086,.1553680134314737,1884201
